Unnamed: 0,Date,Price,VOCD,MVOCD,HODL Bank,Reserve Risk
3701,2020-10-04,10665.618622443,2332.24842180645,4066.305964141232,5344865.390143473,0.0019954887249567
3702,2020-10-05,10772.6355995909,3269.3485093184736,4058.4480298671706,5351579.577713196,0.0020129824182104
3703,2020-10-06,10596.3735493863,3471.9263704601194,4058.4480298671706,5358117.503232716,0.0019776299312199
3704,2020-10-07,10667.1943941555,7105.265993627838,4388.639126543317,5364396.058500328,0.0019885173051778
3705,2020-10-08,10902.5293637054,5347.495446345942,4549.461482450326,5370749.1263815835,0.0020299829888071
3706,2020-10-09,11074.1036797779,5986.314386035536,4711.634701149343,5377111.595360212,0.0020594892784694
3707,2020-10-10,11302.8542864407,2472.3791221912097,4550.812345242333,5383863.637301411,0.0020993946072724
3708,2020-10-11,11378.2625284629,3817.697353351768,4058.4480298671706,5391183.451800006,0.0021105315057798
3709,2020-10-12,11548.401556692,6775.450569998664,4806.110211133795,5397925.743145565,0.0021394146763423
3710,2020-10-13,11434.9687849211,2959.9136969741603,4806.110211133795,5404554.6017193515,0.0021158022496957
3711,2020-10-14,11417.10811391,7691.1895750598,5367.792986009505,5410603.916847252,0.0021101356316916
3712,2020-10-15,11502.5812390415,6086.276603925061,5418.88970005533,5416687.608386238,0.0021235452495419
3713,2020-10-16,11338.9871765634,3102.470587688605,5367.792986009505,5422658.802576792,0.0020910382875601
3714,2020-10-17,11362.8022174167,1614.3394340709697,4599.833265079316,5429421.77152913,0.0020928199531303
3715,2020-10-18,11489.6225650497,1981.7954502765951,3834.9342185822297,5437076.459875598,0.0021131986371426
3716,2020-10-19,11745.8119675628,19515.26348755669,3834.9342185822297,5444987.337624578,0.0021571789316018
3717,2020-10-20,11929.4572507306,6162.485267706686,3834.9342185822297,5453081.860656726,0.0021876541661331
3718,2020-10-21,12848.4906177674,7823.526866204578,4582.596399848855,5461347.754874645,0.0023526226848124
3719,2020-10-22,12997.4993417884,23927.632963770713,4582.596399848855,5469762.657816584,0.0023762455804575
3720,2020-10-23,12953.4296969608,39618.07882909004,5398.592160391767,5477317.495353153,0.0023649221919215
3721,2020-10-24,13113.8669231444,9872.212387672487,5398.592160391767,5485032.770115905,0.0023908456836561
