Unnamed: 0,Date,Price,sth_mvrv
4831,2023-11-08,35797.8946090006,1.1913977834432534
4832,2023-11-09,36675.3264333723,1.2093429841255192
4833,2023-11-10,37367.4943722969,1.2254756170272687
4834,2023-11-11,36979.9312405026,1.2109817883023628
4835,2023-11-12,37053.3410514319,1.2114219143064984
4836,2023-11-13,36543.2680870836,1.1923430254987508
4837,2023-11-14,35590.6835645821,1.1605459018300064
4838,2023-11-15,37840.5534894798,1.2261928338757422
4839,2023-11-16,36160.4044509059,1.1701751010076042
4840,2023-11-17,36569.7120534775,1.1793771302762994
4841,2023-11-18,36577.4249617183,1.178045243977789
4842,2023-11-19,37442.7285119813,1.20403912352778
4843,2023-11-20,37516.0503708358,1.2015868052611978
4844,2023-11-21,36035.0330862069,1.147346206675674
4845,2023-11-22,37403.0347168323,1.1851499897227102
4846,2023-11-23,37311.7192156634,1.1803162626175163
4847,2023-11-24,37718.7841630625,1.1900632933753803
4848,2023-11-25,37800.1260932203,1.1910011692417453
4849,2023-11-26,37482.7055260082,1.179885353945418
4850,2023-11-27,37229.2452197545,1.1709782369326454
4851,2023-11-28,37828.4655911748,1.1868890830554202
4852,2023-11-29,37846.8531227352,1.1837355210082396
4853,2023-11-30,37712.7114789597,1.173875595908178
4854,2023-12-01,38703.5536820573,1.1982449651236782
4855,2023-12-02,39462.2799272355,1.219133744060359
4856,2023-12-03,39978.2226104617,1.2318278729965693
4857,2023-12-04,41910.2994815897,1.27740267983478
4858,2023-12-05,44067.0054763296,1.329672257139923
4859,2023-12-06,43745.8343907072,1.3068008319629416
4860,2023-12-07,43282.6182261835,1.286461250683162
4861,2023-12-08,44205.0522089421,1.3054888421709447
4862,2023-12-09,43740.0063927528,1.2886491815386802
4863,2023-12-10,43732.7120900059,1.2863242866197044
4864,2023-12-11,41209.8947904734,1.211606544555271
4865,2023-12-12,41467.2735698422,1.214352009915597
4866,2023-12-13,42939.0607583285,1.25264421093739
4867,2023-12-14,43033.1371560491,1.2510419167492772
4868,2023-12-15,41978.0970195792,1.2163972669394147
4869,2023-12-16,42203.2140450029,1.2200814762544618
4870,2023-12-17,41428.6657855056,1.1972439741666612
4871,2023-12-18,42635.7331911163,1.2270000617239711
4872,2023-12-19,42271.863025716,1.212468042860425
4873,2023-12-20,43644.0,1.2455569530597768
4874,2023-12-21,43968.0,1.250279717291379
4875,2023-12-22,43792.0,1.2406777513859693
4876,2023-12-23,43798.0,1.2377596331615948
4877,2023-12-24,43057.0,1.2151679674617413
4878,2023-12-25,43706.0,1.2317444566414817
4879,2023-12-26,42473.0,1.1919588749192402
4880,2023-12-27,43334.0,1.2103861324356602
4881,2023-12-28,42619.0,1.18840714478242
4882,2023-12-29,41733.0,1.1556941056125305
4883,2023-12-30,42164.0,1.1586899035016496
4884,2023-12-31,42321.0,1.161204500476867
4885,2024-01-01,43552.0,1.192569112919222
4886,2024-01-02,45034.0,1.22553655098129
4887,2024-01-03,42771.0,1.1625305535712684
4888,2024-01-04,44413.0,1.1875174238129378
4889,2024-01-05,44020.0,1.173216919971163
4890,2024-01-06,43903.0,1.1686244986448011
4891,2024-01-07,43913.0,1.1677578338754162
4892,2024-01-08,47030.0,1.243319736782782
4893,2024-01-09,46307.0,1.218459263674663
4894,2024-01-10,46935.0,1.2287827594086291
4895,2024-01-11,46434.0,1.2107895516563234
4896,2024-01-12,42449.0,1.1113351862573095
4897,2024-01-13,42962.0,1.1238920884745462
4898,2024-01-14,42279.0,1.1060318001238851
4899,2024-01-15,42571.0,1.112839862707473
4900,2024-01-16,43212.0,1.1260448249258646
4901,2024-01-17,42699.0,1.111728301820497
4902,2024-01-18,41322.0,1.0709467811483024
4903,2024-01-19,41636.0,1.0775429114102166
4904,2024-01-20,41777.0,1.07882191449682
4905,2024-01-21,41601.0,1.0739399901621276
4906,2024-01-22,39821.0,1.0294741383081405
4907,2024-01-23,39447.0,1.019750831668613
4908,2024-01-24,39869.0,1.029926594190394
4909,2024-01-25,39949.0,1.0303073316808715
4910,2024-01-26,41884.0,1.0766906345075846
4911,2024-01-27,42128.0,1.0808417413116709
4912,2024-01-28,41821.0,1.0721137126250808
4913,2024-01-29,43157.0,1.1027594326852403
4914,2024-01-30,43338.0,1.1014200567662729
4915,2024-01-31,42649.0,1.0785734983053663
4916,2024-02-01,42949.0,1.084740902025991
4917,2024-02-02,43152.0,1.088238735702253
4918,2024-02-03,43014.0,1.0838754465147007
4919,2024-02-04,42526.0,1.071072059890047
4920,2024-02-05,42456.0,1.068512511498822
4921,2024-02-06,43179.0,1.0844427771305316
4922,2024-02-07,44165.0,1.106377040847967
4923,2024-02-08,45333.0,1.130625517011816
4924,2024-02-09,47299.0,1.1734726051045032
4925,2024-02-10,47843.0,1.1842045348318386
4926,2024-02-11,48122.0,1.1885248693601878
4927,2024-02-12,50006.0,1.2261365122900327
4928,2024-02-13,49579.0,1.210439366349107
4929,2024-02-14,51835.0,1.250015780031897
4930,2024-02-15,51720.0,1.2411624943032158
4931,2024-02-16,52002.0,1.243159877027628
4932,2024-02-17,51696.0,1.233317129607532
4933,2024-02-18,52180.0,1.2413168763306268
4934,2024-02-19,51967.0,1.2313517574510464
4935,2024-02-20,52287.0,1.2347060388286113
4936,2024-02-21,51516.0,1.2105253193045675
4937,2024-02-22,51462.0,1.2043346011802247
4938,2024-02-23,50773.0,1.184690541886787
4939,2024-02-24,51574.0,1.2012148203803872
4940,2024-02-25,51702.0,1.2007541440137568
4941,2024-02-26,54675.0,1.2609369809708468
4942,2024-02-27,56918.0,1.2964332750340557
4943,2024-02-28,61348.0,1.3527345712781873
4944,2024-02-29,61255.0,1.336455230797506
4945,2024-03-01,62481.0,1.347519457006398
4946,2024-03-02,61856.0,1.3294411800711572
4947,2024-03-03,62754.0,1.3444153664441871
4948,2024-03-04,67979.0,1.4317128190636668
4949,2024-03-05,63187.0,1.3158873449831263
4950,2024-03-06,66070.0,1.3465311116283365
4951,2024-03-07,67182.0,1.3523425802538824
4952,2024-03-08,68521.0,1.3627128805291853
4953,2024-03-09,68497.0,1.3565110473022637
4954,2024-03-10,68470.0,1.349795840459371
4955,2024-03-11,72497.0,1.4027448910068756
4956,2024-03-12,71109.0,1.363197896047497
4957,2024-03-13,72985.0,1.3480770597176732
4958,2024-03-14,71456.0,1.3127804831780394
4959,2024-03-15,68861.0,1.2618059638305197
4960,2024-03-16,66305.0,1.214119671008082
4961,2024-03-17,68209.0,1.245688589908888
4962,2024-03-18,67839.0,1.2353543793605084
4963,2024-03-19,62373.0,1.1391177350190742
4964,2024-03-20,67583.0,1.2275149651342556
4965,2024-03-21,65420.0,1.185723098832142
4966,2024-03-22,63028.0,1.134886766739596
4967,2024-03-23,64749.0,1.1594881554933252
4968,2024-03-24,66956.0,1.196952018495681
4969,2024-03-25,70369.0,1.2428526293406656
4970,2024-03-26,70258.0,1.2376398922924186
4971,2024-03-27,69407.0,1.218774080415307
4972,2024-03-28,70817.0,1.2369896148439832
4973,2024-03-29,69928.0,1.21855682690896
4974,2024-03-30,69744.0,1.212901825180947
4975,2024-03-31,70932.0,1.2315646269406937
4976,2024-04-01,69770.0,1.2067949061143188
4977,2024-04-02,65774.0,1.1365227741211887
4978,2024-04-03,66212.0,1.1420148763921405
